fuente,ruta_completa,ruta_relativa,nombre_archivo,extension,tamano_kb,folio_principal,folios_multiples,n_folios_detectados,categoria
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_77384682_0.pdf,2023/certificado_77384682_0.pdf,certificado_77384682_0.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65198295_2.pdf,2023/certificado_65198295_2.pdf,certificado_65198295_2.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_77469770_5.pdf,2023/certificado_77469770_5.pdf,certificado_77469770_5.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65218018_3.pdf,2023/certificado_65218018_3.pdf,certificado_65218018_3.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_72626400_7.pdf,2023/certificado_72626400_7.pdf,certificado_72626400_7.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65150812_6.pdf,2023/certificado_65150812_6.pdf,certificado_65150812_6.pdf,.pdf,113.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_74006200_K.pdf,2023/certificado_74006200_K.pdf,certificado_74006200_K.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76564873_4.pdf,2023/certificado_76564873_4.pdf,certificado_76564873_4.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76392374_6.pdf,2023/certificado_76392374_6.pdf,certificado_76392374_6.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65096753_4.pdf,2023/certificado_65096753_4.pdf,certificado_65096753_4.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76442791_2.pdf,2023/certificado_76442791_2.pdf,certificado_76442791_2.pdf,.pdf,110.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65911840_8.pdf,2023/certificado_65911840_8.pdf,certificado_65911840_8.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_77357500_2.pdf,2023/certificado_77357500_2.pdf,certificado_77357500_2.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_96695300_4.pdf,2023/certificado_96695300_4.pdf,certificado_96695300_4.pdf,.pdf,110.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65167392_5.pdf,2023/certificado_65167392_5.pdf,certificado_65167392_5.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65500420_3.pdf,2023/certificado_65500420_3.pdf,certificado_65500420_3.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65683150_2.pdf,2023/certificado_65683150_2.pdf,certificado_65683150_2.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76874301_0.pdf,2023/certificado_76874301_0.pdf,certificado_76874301_0.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_72310900_0.pdf,2023/certificado_72310900_0.pdf,certificado_72310900_0.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_75976320_3.pdf,2023/certificado_75976320_3.pdf,certificado_75976320_3.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_77751790_2.pdf,2023/certificado_77751790_2.pdf,certificado_77751790_2.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76060387_2.pdf,2023/certificado_76060387_2.pdf,certificado_76060387_2.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65345830_4.pdf,2023/certificado_65345830_4.pdf,certificado_65345830_4.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65945370_3.pdf,2023/certificado_65945370_3.pdf,certificado_65945370_3.pdf,.pdf,113.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65239040_4.pdf,2023/certificado_65239040_4.pdf,certificado_65239040_4.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65161060_5.pdf,2023/certificado_65161060_5.pdf,certificado_65161060_5.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65023485_5.pdf,2023/certificado_65023485_5.pdf,certificado_65023485_5.pdf,.pdf,112.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76670464_6.pdf,2023/certificado_76670464_6.pdf,certificado_76670464_6.pdf,.pdf,109.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65755230_5.pdf,2023/certificado_65755230_5.pdf,certificado_65755230_5.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_72492200_7.pdf,2023/certificado_72492200_7.pdf,certificado_72492200_7.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_71633500_3.pdf,2023/certificado_71633500_3.pdf,certificado_71633500_3.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_77493223_2.pdf,2023/certificado_77493223_2.pdf,certificado_77493223_2.pdf,.pdf,110.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76556956_7.pdf,2023/certificado_76556956_7.pdf,certificado_76556956_7.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65134642_8.pdf,2023/certificado_65134642_8.pdf,certificado_65134642_8.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76041366_6.pdf,2023/certificado_76041366_6.pdf,certificado_76041366_6.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65029415_7.pdf,2023/certificado_65029415_7.pdf,certificado_65029415_7.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76111514_6.pdf,2023/certificado_76111514_6.pdf,certificado_76111514_6.pdf,.pdf,109.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65220349_3.pdf,2023/certificado_65220349_3.pdf,certificado_65220349_3.pdf,.pdf,113.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65182344_7.pdf,2023/certificado_65182344_7.pdf,certificado_65182344_7.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_74433500_0.pdf,2023/certificado_74433500_0.pdf,certificado_74433500_0.pdf,.pdf,111.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65096553_1.pdf,2023/certificado_65096553_1.pdf,certificado_65096553_1.pdf,.pdf,112.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_75764800_8.pdf,2023/certificado_75764800_8.pdf,certificado_75764800_8.pdf,.pdf,113.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_77853610_2.pdf,2023/certificado_77853610_2.pdf,certificado_77853610_2.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65129000_7.pdf,2023/certificado_65129000_7.pdf,certificado_65129000_7.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65207193_7.pdf,2023/certificado_65207193_7.pdf,certificado_65207193_7.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_75459000_9.pdf,2023/certificado_75459000_9.pdf,certificado_75459000_9.pdf,.pdf,111.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65219634_9.pdf,2023/certificado_65219634_9.pdf,certificado_65219634_9.pdf,.pdf,113.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65178492_1.pdf,2023/certificado_65178492_1.pdf,certificado_65178492_1.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65186935_8.pdf,2023/certificado_65186935_8.pdf,certificado_65186935_8.pdf,.pdf,110.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76716496_3.pdf,2023/certificado_76716496_3.pdf,certificado_76716496_3.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65210707_9.pdf,2023/certificado_65210707_9.pdf,certificado_65210707_9.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65189643_6.pdf,2023/certificado_65189643_6.pdf,certificado_65189643_6.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76432281_9.pdf,2023/certificado_76432281_9.pdf,certificado_76432281_9.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65058244_6.pdf,2023/certificado_65058244_6.pdf,certificado_65058244_6.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76676156_9.pdf,2023/certificado_76676156_9.pdf,certificado_76676156_9.pdf,.pdf,110.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65097806_4.pdf,2023/certificado_65097806_4.pdf,certificado_65097806_4.pdf,.pdf,111.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_77268610_2.pdf,2023/certificado_77268610_2.pdf,certificado_77268610_2.pdf,.pdf,109.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65063397_0.pdf,2023/certificado_65063397_0.pdf,certificado_65063397_0.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65208794_9.pdf,2023/certificado_65208794_9.pdf,certificado_65208794_9.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65060696_5.pdf,2023/certificado_65060696_5.pdf,certificado_65060696_5.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65031625_8.pdf,2023/certificado_65031625_8.pdf,certificado_65031625_8.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65206277_6.pdf,2023/certificado_65206277_6.pdf,certificado_65206277_6.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65183176_8.pdf,2023/certificado_65183176_8.pdf,certificado_65183176_8.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76490132_0.pdf,2023/certificado_76490132_0.pdf,certificado_76490132_0.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_62000960_1.pdf,2023/certificado_62000960_1.pdf,certificado_62000960_1.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65059207_7.pdf,2023/certificado_65059207_7.pdf,certificado_65059207_7.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76942072_K.pdf,2023/certificado_76942072_K.pdf,certificado_76942072_K.pdf,.pdf,110.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_88460600_4.pdf,2023/certificado_88460600_4.pdf,certificado_88460600_4.pdf,.pdf,109.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65171497_4.pdf,2023/certificado_65171497_4.pdf,certificado_65171497_4.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_78938530_0.pdf,2023/certificado_78938530_0.pdf,certificado_78938530_0.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65110163_8.pdf,2023/certificado_65110163_8.pdf,certificado_65110163_8.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76743247_K.pdf,2023/certificado_76743247_K.pdf,certificado_76743247_K.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_75066800_3.pdf,2023/certificado_75066800_3.pdf,certificado_75066800_3.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65204484_0.pdf,2023/certificado_65204484_0.pdf,certificado_65204484_0.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65169914_2.pdf,2023/certificado_65169914_2.pdf,certificado_65169914_2.pdf,.pdf,113.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65523730_5.pdf,2023/certificado_65523730_5.pdf,certificado_65523730_5.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76878640_2.pdf,2023/certificado_76878640_2.pdf,certificado_76878640_2.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65196445_8.pdf,2023/certificado_65196445_8.pdf,certificado_65196445_8.pdf,.pdf,113.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65179541_9.pdf,2023/certificado_65179541_9.pdf,certificado_65179541_9.pdf,.pdf,112.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65159606_8.pdf,2023/certificado_65159606_8.pdf,certificado_65159606_8.pdf,.pdf,112.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_79584090_7.pdf,2023/certificado_79584090_7.pdf,certificado_79584090_7.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65115293_3.pdf,2023/certificado_65115293_3.pdf,certificado_65115293_3.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65816030_3.pdf,2023/certificado_65816030_3.pdf,certificado_65816030_3.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_78720920_3.pdf,2023/certificado_78720920_3.pdf,certificado_78720920_3.pdf,.pdf,113.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76675899_1.pdf,2023/certificado_76675899_1.pdf,certificado_76675899_1.pdf,.pdf,113.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65329940_0.pdf,2023/certificado_65329940_0.pdf,certificado_65329940_0.pdf,.pdf,113.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_72477300_1.pdf,2023/certificado_72477300_1.pdf,certificado_72477300_1.pdf,.pdf,112.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_75973410_6.pdf,2023/certificado_75973410_6.pdf,certificado_75973410_6.pdf,.pdf,112.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76724239_5.pdf,2023/certificado_76724239_5.pdf,certificado_76724239_5.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65200311_7.pdf,2023/certificado_65200311_7.pdf,certificado_65200311_7.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_78823140_7.pdf,2023/certificado_78823140_7.pdf,certificado_78823140_7.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_50779510_2.pdf,2023/certificado_50779510_2.pdf,certificado_50779510_2.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65919130_K.pdf,2023/certificado_65919130_K.pdf,certificado_65919130_K.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_65222729_5.pdf,2023/certificado_65222729_5.pdf,certificado_65222729_5.pdf,.pdf,114.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76846579_7.pdf,2023/certificado_76846579_7.pdf,certificado_76846579_7.pdf,.pdf,111.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76738589_7.pdf,2023/certificado_76738589_7.pdf,certificado_76738589_7.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_72700600_1.pdf,2023/certificado_72700600_1.pdf,certificado_72700600_1.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2023/certificado_76880424_9.pdf,2023/certificado_76880424_9.pdf,certificado_76880424_9.pdf,.pdf,111.3,,,0,otro
